id,document_id,document_slug,source_url,local_path,storage_path,kind,mime_type,downloaded,sha256,byte_size,width,height
a3dee836-42d1-5897-9957-068a28d4627a,089978db-d526-5bc1-8382-6e9fe7102f49,virola-theiodora-como-alucinogena-e-toxica,latin-american-psychedelic-research/assets/maia-rodrigues-1974-virola-theiodora-cover.jpg,images/virola-theiodora-como-alucinogena-e-toxica/01-maia-rodrigues-1974-virola-theiodora-cover.jpg,documents/089978db-d526-5bc1-8382-6e9fe7102f49/images/virola-theiodora-como-alucinogena-e-toxica/01-maia-rodrigues-1974-virola-theiodora-cover.jpg,cover_image,image/jpeg,True,6dcb091e02ec902856a5d3319595a8977260129bf6a04cfcb90a016e86f975c9,275561,1327,1876
22af5f78-6c7a-50c3-95b4-15eb8a5e6442,089978db-d526-5bc1-8382-6e9fe7102f49,virola-theiodora-como-alucinogena-e-toxica,latin-american-psychedelic-research/assets/maia-rodrigues-1974-virola-theiodora.pdf,pdfs/virola-theiodora-como-alucinogena-e-toxica/maia-rodrigues-1974-virola-theiodora.pdf,documents/089978db-d526-5bc1-8382-6e9fe7102f49/pdfs/virola-theiodora-como-alucinogena-e-toxica/maia-rodrigues-1974-virola-theiodora.pdf,source_pdf,application/pdf,True,979f7c96c0a4be78c1ab1308c1c3e8fdda3e1cb3daa2bc9d1c9f2a9c52423e50,527840,,
3185a2f2-db85-5306-9951-e1e43bba7e7f,0d0ecc94-e4d5-5baf-b174-67112069445c,el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi,latin-american-psychedelic-research/assets/reichel-dolmatoff-1969-caapi-cover.jpg,images/el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi/01-reichel-dolmatoff-1969-caapi-cover.jpg,documents/0d0ecc94-e4d5-5baf-b174-67112069445c/images/el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi/01-reichel-dolmatoff-1969-caapi-cover.jpg,cover_image,image/jpeg,True,1e75e8e674cbb679cb1fb8c117f7fafdd56ce479053d00ccc23de7192302d88b,592788,1277,1810
f409a814-10b4-5f32-861f-a1578fd1564c,0d0ecc94-e4d5-5baf-b174-67112069445c,el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi,latin-american-psychedelic-research/assets/reichel-dolmatoff-1969-caapi.pdf,pdfs/el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi/reichel-dolmatoff-1969-caapi.pdf,documents/0d0ecc94-e4d5-5baf-b174-67112069445c/pdfs/el-contexto-cultural-de-un-alucinogeno-aborigen-banisteriopsis-caapi/reichel-dolmatoff-1969-caapi.pdf,source_pdf,application/pdf,True,435fb153c1506a87e28d3306fe9256cecb2b78f00ffff21ce552e6307140200f,3699689,,
a01127ba-2e80-56f0-8e73-7696fca87afa,6240cad9-e9e2-5243-8c17-9130a30b78bb,sahagun-ololiuhqui-peyotl-teonanacatl,https://ch-digital-florentine-codex.s3.amazonaws.com/folio_pdf/3_281v.pdf; https://ch-digital-florentine-codex.s3.amazonaws.com/folio_pdf/3_282r.pdf; https://ch-digital-florentine-codex.s3.amazonaws.com/folio_pdf/3_282v.pdf; https://ch-digital-florentine-codex.s3.amazonaws.com/folio_pdf/3_283r.pdf,pdfs/sahagun-ololiuhqui-peyotl-teonanacatl/sahagun-florentine-codex-book-11-fols-129v-131r.pdf,documents/6240cad9-e9e2-5243-8c17-9130a30b78bb/pdfs/sahagun-ololiuhqui-peyotl-teonanacatl/sahagun-florentine-codex-book-11-fols-129v-131r.pdf,source_pdf,application/pdf,True,bfa52de1967730b8c5ed67d36df96783b95f319ccb4a1c4f026183afc969646a,778904,,
2c3a68ba-a0b1-51d0-bcb8-e72ef2140756,6c385f7f-a8d5-5b66-bdff-8bef2e4bd92e,eighth-colloquy-bangue,latin-american-psychedelic-research/assets/garcia-da-orta-colloquies-cover.jpg,images/eighth-colloquy-bangue/01-garcia-da-orta-colloquies-cover.jpg,documents/6c385f7f-a8d5-5b66-bdff-8bef2e4bd92e/images/eighth-colloquy-bangue/01-garcia-da-orta-colloquies-cover.jpg,cover_image,image/jpeg,True,e16cb556f8d89e48d45441cf2f6c3b224b3719705ae7dc05b1def421bf6fbc7a,9751,180,244
b1fb3fb9-037d-54c8-8f3a-e5a06208f9e5,aba80607-e798-5387-bc7d-fa61e41b7fc6,psychotropic-properties-of-the-harmala-alkaloids,latin-american-psychedelic-research/assets/claudio-naranjo.jpg,images/psychotropic-properties-of-the-harmala-alkaloids/01-claudio-naranjo.jpg,documents/aba80607-e798-5387-bc7d-fa61e41b7fc6/images/psychotropic-properties-of-the-harmala-alkaloids/01-claudio-naranjo.jpg,cover_image,image/jpeg,True,9d0fb261d7ab978f702098cd772694bad34b142941cbe9fc5361562c887aaefb,91460,393,601
fe5e1c2a-7610-5c96-b936-45b05a86e1fc,aba80607-e798-5387-bc7d-fa61e41b7fc6,psychotropic-properties-of-the-harmala-alkaloids,latin-american-psychedelic-research/assets/naranjo-1967-harmala-alkaloids.pdf,pdfs/psychotropic-properties-of-the-harmala-alkaloids/naranjo-1967-harmala-alkaloids.pdf,documents/aba80607-e798-5387-bc7d-fa61e41b7fc6/pdfs/psychotropic-properties-of-the-harmala-alkaloids/naranjo-1967-harmala-alkaloids.pdf,source_pdf,application/pdf,True,7faa17112ebc3a3d6ad94408d564e05235eeee07312cbab46e1a4e5c4f911dd3,235464,,
631cee1c-f8f0-55f3-99b0-1fa65f8d6a0c,dc72c41b-e1e8-5f31-99cb-9dc1e3986d67,the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species,latin-american-psychedelic-research/assets/shulgin-1973-narcotic-pepper-cover.jpg,images/the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species/01-shulgin-1973-narcotic-pepper-cover.jpg,documents/dc72c41b-e1e8-5f31-99cb-9dc1e3986d67/images/the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species/01-shulgin-1973-narcotic-pepper-cover.jpg,cover_image,image/jpeg,True,696fee71003ebe4facf4a0cd109e433431144dca1d1ed3de9c420bc55ff3c082,362276,1360,1760
0a4bf1e2-b356-5b47-bcee-6027fcff57bd,dc72c41b-e1e8-5f31-99cb-9dc1e3986d67,the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species,latin-american-psychedelic-research/assets/shulgin-1973-narcotic-pepper.pdf,pdfs/the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species/shulgin-1973-narcotic-pepper.pdf,documents/dc72c41b-e1e8-5f31-99cb-9dc1e3986d67/pdfs/the-narcotic-pepper-the-chemistry-and-pharmacology-of-piper-methysticum-and-related-species/shulgin-1973-narcotic-pepper.pdf,source_pdf,application/pdf,True,b1f0edc2d4e12d286594cb4de666bfcb5b60e421392e3365f996a4b525915c33,324798,,
2f5438df-2b69-54de-ae85-f1f88678d667,6240cad9-e9e2-5243-8c17-9130a30b78bb,sahagun-ololiuhqui-peyotl-teonanacatl,Generated from original PDF page 1,pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-001.jpg,documents/6240cad9-e9e2-5243-8c17-9130a30b78bb/pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-001.jpg,pdf_page_thumbnail,image/jpeg,True,7fd88e0bcb0628c9d0994e3611283bc8b50d800bddfdea9e1e2acf2cb9cfa83a,37758,311,420
29be7c78-003b-55c7-97a8-651869efa46f,6240cad9-e9e2-5243-8c17-9130a30b78bb,sahagun-ololiuhqui-peyotl-teonanacatl,Generated from original PDF page 2,pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-002.jpg,documents/6240cad9-e9e2-5243-8c17-9130a30b78bb/pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-002.jpg,pdf_page_thumbnail,image/jpeg,True,c6f08bfdb1591d8add50517f5ce70076f1abce32974a43e0198142549b14354f,35768,305,420
80315d55-1333-52e1-bb0c-8d5fd22a6af1,6240cad9-e9e2-5243-8c17-9130a30b78bb,sahagun-ololiuhqui-peyotl-teonanacatl,Generated from original PDF page 3,pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-003.jpg,documents/6240cad9-e9e2-5243-8c17-9130a30b78bb/pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-003.jpg,pdf_page_thumbnail,image/jpeg,True,9152769d275c1561661a7aa7ea2f893388f01df0d5bfb5d3e39a306d385fe2de,37694,311,420
4999f471-eca8-58eb-b755-773e4f95659c,6240cad9-e9e2-5243-8c17-9130a30b78bb,sahagun-ololiuhqui-peyotl-teonanacatl,Generated from original PDF page 4,pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-004.jpg,documents/6240cad9-e9e2-5243-8c17-9130a30b78bb/pdf-thumbnails/sahagun-ololiuhqui-peyotl-teonanacatl/page-004.jpg,pdf_page_thumbnail,image/jpeg,True,e66e0212f46e8d448f6d254542c6f235a90564c9760a3ad07118c02b42f30448,35585,305,420
dfeeca70-115f-5acd-ac31-e25f12cd28b3,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,https://archive.org/download/idolatrasysupers00ponc/idolatrasysupers00ponc.pdf,pdfs/ololiuhqui-peyote-idolatrias-supersticiones/ololiuhqui-peyote-idolatrias-supersticiones-excerpts.pdf,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdfs/ololiuhqui-peyote-idolatrias-supersticiones/ololiuhqui-peyote-idolatrias-supersticiones-excerpts.pdf,original_pdf,application/pdf,True,4631b5fd45f0e9ce5aa673e8fd2a20f53a32c69f6e9b0bcc820ce6635dc14211,1434994,,
907c28f3-c6da-5127-a237-6b17cb53dcdd,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,https://archive.org/download/notesofbotanisto00spruuoft/notesofbotanisto00spruuoft.pdf,pdfs/spruce-caapi-niopo-remarkable-narcotics/spruce-caapi-niopo-remarkable-narcotics-excerpt.pdf,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdfs/spruce-caapi-niopo-remarkable-narcotics/spruce-caapi-niopo-remarkable-narcotics-excerpt.pdf,original_pdf,application/pdf,True,8f37efe6b8469c91e9193a4fa5da98b8f496e3d528585454e093e7dd6e2bf300,2480407,,
9581427a-265d-5912-8cec-3353de32ab0f,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 1,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-001.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-001.jpg,pdf_page_thumbnail,image/jpeg,True,9da90dad64275c4e95d41ce2749f89d5ddb314687171ed8c3606e8e5258f9b07,10313,285,420
2ce5790d-ce7f-5ca6-b653-88918480e077,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 2,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-002.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-002.jpg,pdf_page_thumbnail,image/jpeg,True,09cfeb14ab1edf4d1af978f237949a839954d189b0c62c65d8e7d55d57a0e805,20815,285,420
435dde89-363b-569c-b071-e033e51728e3,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 3,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-003.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-003.jpg,pdf_page_thumbnail,image/jpeg,True,383c9d5812736517cc7a7f61ef017c4c2c9fc226b0960070b7d8070719c5e968,22306,285,420
966ea4b3-d364-575a-8695-6f9b1510ac3e,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 4,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-004.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-004.jpg,pdf_page_thumbnail,image/jpeg,True,fcea82b09fa886eafb65d0bdf5d75a6b60808faa2aea7dc1fc78def4a15e4ee0,23061,285,420
212392da-814e-5fd6-b80b-1f158c97334f,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 5,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-005.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-005.jpg,pdf_page_thumbnail,image/jpeg,True,4b8d462b12b84cf5fc2675c00ecec5eff14d96d6a742285c5b60bebb5444dd0d,21639,285,420
773ba362-0a1b-5264-8023-b068e7597309,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 6,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-006.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-006.jpg,pdf_page_thumbnail,image/jpeg,True,adff5e6f7f192ec177c9cb4a4acad85c992969d9ad6d9e76c03949e979b4438c,21985,285,420
5b0cbe22-50d3-549f-bd9e-1b600b01dbc4,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 7,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-007.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-007.jpg,pdf_page_thumbnail,image/jpeg,True,2ff090005ec91156f7847cfd0c1f1a6da681e90ce33f4c049d1dc96faaffd41d,22545,285,420
afef7f98-364e-52d3-9602-29049c9eb457,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 8,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-008.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-008.jpg,pdf_page_thumbnail,image/jpeg,True,5ce30bebafa0292a6ebacd862d506a5a7744730593e3f12d45d7ca434c24f130,22346,285,420
07a73d3b-9fc6-54eb-aa70-ef38f82c4cb7,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 9,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-009.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-009.jpg,pdf_page_thumbnail,image/jpeg,True,58e35c6af2373a61f859f5066bd92fcc4380291177ed89d030c8d17b391cf19c,23845,285,420
2781947e-23bd-571a-befa-57054934be6a,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 10,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-010.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-010.jpg,pdf_page_thumbnail,image/jpeg,True,4522586469acd814cffa08d999070fdbf3cf1430094d398c099a6d6cfefb76f3,24763,285,420
eedafabf-415a-528e-976e-8a4cdd703ba0,0a6071cc-d458-58d5-8626-010d9776ea35,ololiuhqui-peyote-idolatrias-supersticiones,Generated from original PDF page 11,pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-011.jpg,documents/0a6071cc-d458-58d5-8626-010d9776ea35/pdf-thumbnails/ololiuhqui-peyote-idolatrias-supersticiones/page-011.jpg,pdf_page_thumbnail,image/jpeg,True,4770aa9cfa5b05cc5a8acd4fa979fe07acb1478c926c86162012d233cc93a869,21648,285,420
6bc191b2-2290-517f-8654-2fd782249525,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 1,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-001.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-001.jpg,pdf_page_thumbnail,image/jpeg,True,742478b7567863292f2c922872aa358f438fcafc5d237ed702e798890c4f1ffc,20848,260,420
910da37d-c986-5f94-b84a-c7431c40bf86,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 2,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-002.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-002.jpg,pdf_page_thumbnail,image/jpeg,True,ddbe6d384a2a98e75323255d7559c86c5cbfe14fa70056b6dd7c81b560d55865,21832,259,420
481be02e-8699-5b08-a6d4-32506a967f9d,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 3,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-003.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-003.jpg,pdf_page_thumbnail,image/jpeg,True,3124c3ab33c1b9bdd92b2e98e6bacd140d3efb2e33319e024592e63450c7feae,23495,260,420
8666c0c3-3c16-57a5-95b8-0bf2cc8d070d,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 4,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-004.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-004.jpg,pdf_page_thumbnail,image/jpeg,True,3775a122d9b41d3c5de24add275555d9018c0e5e1fe401b817dc798ee2d0a7e1,23500,259,420
0d581ded-5375-5241-adb1-51518c9764f6,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 5,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-005.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-005.jpg,pdf_page_thumbnail,image/jpeg,True,384a9574d8813f595ef82d410dea97dfdf52c067c013065bd379a9a22491fcd8,10673,260,420
8be4e718-c3cf-59a0-ba28-9b7c671f854b,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 6,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-006.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-006.jpg,pdf_page_thumbnail,image/jpeg,True,8d71f50f5188f09c5aedfdcd0c8f63641d83e7e527a30c1abe1f1d2d44fc7cd2,2927,259,420
8d8df640-59ed-5df6-96ca-61091ca2f520,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 7,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-007.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-007.jpg,pdf_page_thumbnail,image/jpeg,True,0a95e59cbf9d9c9cad314fdab69eb75b8cf2c0bb92c2e5badafce1818fb9f3fa,26964,260,420
78377cf1-33d2-582d-bbd1-070db4a4a788,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 8,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-008.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-008.jpg,pdf_page_thumbnail,image/jpeg,True,3d41b1c3984df69bd6d375165fb941ee6a47c944eb992a90698d871eb2abfe0c,24578,259,420
4ac4f9b0-6b7b-528b-b179-ae829e60d8a4,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 9,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-009.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-009.jpg,pdf_page_thumbnail,image/jpeg,True,70900b5a7f493760798a4a445a63629534ed6800906e3611424e0c3e344a9857,26948,260,420
0fb8a176-b152-5e91-838c-0a012411ce31,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 10,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-010.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-010.jpg,pdf_page_thumbnail,image/jpeg,True,48eaa4c2f1a52b2f8a9a1a337d1728f1ea89b37a9260dadc3aae8dc340bfe81e,26302,259,420
ec2e62d9-57bd-538c-b27b-76e2f376c002,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 11,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-011.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-011.jpg,pdf_page_thumbnail,image/jpeg,True,a011a0751840379fabb8b41c43e0a47e07c7cedc947c856b830599dea72789ef,27001,260,420
ff3d8091-272c-505b-8239-849ea7f56f24,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 12,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-012.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-012.jpg,pdf_page_thumbnail,image/jpeg,True,8f35de59e0648604028764f219e32c0e408ab9caffb8c382e87f6d7fe27c70b2,25761,259,420
21245b4a-5757-5da5-a93b-29690d402582,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 13,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-013.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-013.jpg,pdf_page_thumbnail,image/jpeg,True,588962b2e3b263ac7813c7b9d552f05dbca0eb3fe38ac3c1797323e304459980,26285,260,420
7ead5402-6f8d-5108-8066-bad45a9edb3a,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 14,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-014.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-014.jpg,pdf_page_thumbnail,image/jpeg,True,0059f06e79a1d4d74621c9f360d09783ed9ba6cbd7426d2889feefd71d60ebd7,23211,259,420
7468467b-cc25-5576-bf37-963f132fca8b,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 15,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-015.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-015.jpg,pdf_page_thumbnail,image/jpeg,True,3258b6d4e1b2dd5696e64b488cdb65c100a6b0421dd04ff70f2a46bdd9c3ea14,26474,260,420
9aa748b6-f9af-5a40-88b3-b8418a98ee48,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 16,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-016.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-016.jpg,pdf_page_thumbnail,image/jpeg,True,02709f6182ef23d386a9a42ce389d1173fcb10dd9c29caa008df69ea6aa7070a,24009,259,420
49c6ed2b-0309-5aa8-adad-0c56439ff1ec,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 17,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-017.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-017.jpg,pdf_page_thumbnail,image/jpeg,True,81aaf77e89f59142931c491167b91ea29846503f0681e1d4d3dadfa8d759592d,25889,260,420
b6aa21d0-62e0-5924-af15-4fc8352f5bf3,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 18,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-018.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-018.jpg,pdf_page_thumbnail,image/jpeg,True,3c2c2ecabc13f3030b74d86cd9067846086b94bcbdc55552c45f38d5b83279e2,24705,259,420
fb104d1a-333c-5138-b952-937f4ce2ff6c,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 19,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-019.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-019.jpg,pdf_page_thumbnail,image/jpeg,True,a0a6e6f76c761af0d3985210b0640d78a640185aa4887f1fc78dd00f71ed546e,26826,260,420
f875e609-c1fb-581f-a815-e2780ea330e1,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 20,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-020.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-020.jpg,pdf_page_thumbnail,image/jpeg,True,b08f8c7aeb972e4e4d49fef55f4b9f429a3222896791224251d8794ecc80b5f6,23439,259,420
e37c159b-e655-5a19-99c0-776dfbeab88f,31d3a4d0-34c8-5288-b266-788b7f5d7891,spruce-caapi-niopo-remarkable-narcotics,Generated from original PDF page 21,pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-021.jpg,documents/31d3a4d0-34c8-5288-b266-788b7f5d7891/pdf-thumbnails/spruce-caapi-niopo-remarkable-narcotics/page-021.jpg,pdf_page_thumbnail,image/jpeg,True,4c5e8c57711d7df54d73da56dd31715541e99d4f64ef7785a919e91b454ab9b9,24760,260,420
